1008
TM 27 8 60.6460428046863
TM 48 2 60.6577459557884
TE 38 5 60.6887013755737
TM 33 6 60.6888332944738
TM 30 7 60.7648708059412
TE 23 10 60.7739944743168
TM 12 14 60.8618046824805
TE 46 3 60.9191339209989
TE 18 12 60.9317577080327
TM 40 4 60.9447000132724
TE 11 15 61.0462885128211
TE 42 4 61.0472601245986
TE 51 2 61.0857764120797
TM 44 3 61.0906250531681
TE 26 9 61.1337829698717
TE 35 6 61.137123469358
TE 58 1 61.1479141397483
TM 22 10 61.1916342175167
TM 10 15 61.2301979772927
TM 17 12 61.2447740981704
TM 54 1 61.2874722386074
TE 29 8 61.3271678582474
TE 32 7 61.3368384372723
TE 9 16 61.379150814234
TE 16 13 61.5179139488373
TM 8 16 61.527735166816
TM 37 5 61.5467047793507
TE 21 11 61.5632121023333
TM 25 9 61.616836704499
TE 7 17 61.6423878473108
TM 49 2 61.733193734543
TM 6 17 61.7568249018768
TM 15 13 61.789759895945
TE 39 5 61.8345646603648
TE 5 18 61.8380892297947
TM 34 6 61.8740206051761
TM 28 8 61.8829419079998
TM 4 18 61.9192462040977
TM 20 11 61.9322730728826
TE 3 19 61.9677532965144
TM 31 7 61.9756578132906
TE 47 3 62.0092257460211
TM 2 19 62.0162223592177
TE 14 14 62.0239384833755
TE 1 20 62.032347870662
TM 0 20 62.0484691902272
TE 24 10 62.0492711423726
TM 41 4 62.0767976377671
TE 52 2 62.1445046736173
TE 43 4 62.1655397014508
TE 59 1 62.1657087311637
TM 45 3 62.195034263253
TM 13 14 62.2571893937317
TE 19 12 62.2588769109401
TE 36 6 62.3083043541076
TM 55 1 62.3288439510501
TE 27 9 62.3819211214889
TE 12 15 62.4545259959705
TM 23 10 62.4781996896588
TE 33 7 62.5332525583891
TE 30 8 62.549123445847
TM 18 12 62.5836041801357
TM 11 15 62.6512173882029
TM 38 5 62.7041000218344
TM 50 2 62.8076987648354
TE 10 16 62.8133796456933
TE 22 11 62.8612125163973
TE 17 13 62.8687098402279
TM 26 9 62.8760573508886
TM 9 16 62.9751135342416
